Dry sand - Load to 36.16% strain then unload to 0 pressure,,,,,
Engineering,,,,,
volumetric,,,,,
strain,pressure,,,,
35.7859,1058.21,,,,
35.7834,1057.62,,,,
35.7809,1057.03,,,,
35.7785,1056.44,,,,
35.776,1055.85,,,,
35.7735,1055.27,,,,
35.771,1054.68,,,,
35.7685,1054.09,,,,
35.766,1053.5,,,,
35.7635,1052.91,,,,
35.761,1052.32,,,,
35.7585,1051.74,,,,
35.756,1051.15,,,,
35.7535,1050.56,,,,
35.751,1049.97,,,,
35.7485,1049.39,,,,
35.746,1048.8,,,,
35.7435,1048.21,,,,
35.741,1047.62,,,,
35.7386,1047.04,,,,
35.7361,1046.45,,,,
35.7336,1045.86,,,,
35.7311,1045.28,,,,
35.7286,1044.69,,,,
35.7261,1044.1,,,,
35.7236,1043.52,,,,
35.7211,1042.93,,,,
35.7186,1042.34,,,,
35.7161,1041.76,,,,
35.7136,1041.17,,,,
35.7111,1040.58,,,,
35.7086,1040,,,,
35.7061,1039.41,,,,
35.7036,1038.82,,,,
35.7011,1038.24,,,,
35.6987,1037.65,,,,
35.6962,1037.07,,,,
35.6937,1036.48,,,,
35.6912,1035.9,,,,
35.6887,1035.31,,,,
35.6862,1034.73,,,,
35.6837,1034.14,,,,
35.6812,1033.56,,,,
35.6787,1032.97,,,,
35.6762,1032.39,,,,
35.6737,1031.8,,,,
35.6712,1031.22,,,,
35.6687,1030.63,,,,
35.6662,1030.05,,,,
35.6637,1029.46,,,,
35.6612,1028.88,,,,
35.6588,1028.29,,,,
35.6563,1027.71,,,,
35.6538,1027.12,,,,
35.6513,1026.54,,,,
35.6488,1025.96,,,,
35.6463,1025.37,,,,
35.6438,1024.79,,,,
35.6413,1024.2,,,,
35.6388,1023.62,,,,
35.6363,1023.04,,,,
35.6338,1022.45,,,,
35.6313,1021.87,,,,
35.6288,1021.29,,,,
35.6263,1020.7,,,,
35.6238,1020.12,,,,
35.6213,1019.54,,,,
35.6189,1018.96,,,,
35.6164,1018.37,,,,
35.6139,1017.79,,,,
35.6114,1017.21,,,,
35.6089,1016.62,,,,
35.6064,1016.04,,,,
35.6039,1015.46,,,,
35.6014,1014.88,,,,
35.5989,1014.3,,,,
35.5964,1013.71,,,,
35.5939,1013.13,,,,
35.5914,1012.55,,,,
35.5889,1011.97,,,,
35.5864,1011.39,,,,
35.5839,1010.8,,,,
35.5814,1010.22,,,,
35.579,1009.64,,,,
35.5765,1009.06,,,,
35.574,1008.48,,,,
35.5715,1007.9,,,,
35.569,1007.32,,,,
35.5665,1006.73,,,,
35.564,1006.15,,,,
35.5615,1005.57,,,,
35.559,1004.99,,,,
35.5565,1004.41,,,,
35.554,1003.83,,,,
35.5515,1003.25,,,,
35.549,1002.67,,,,
35.5465,1002.09,,,,
35.544,1001.51,,,,
35.5415,1000.93,,,,
35.5391,1000.35,,,,
35.5366,999.769,,,,
35.5341,999.189,,,,
35.5316,998.609,,,,
35.5291,998.029,,,,
35.5266,997.45,,,,
35.5241,996.87,,,,
35.5216,996.291,,,,
35.5191,995.711,,,,
35.5166,995.132,,,,
35.5141,994.553,,,,
35.5116,993.974,,,,
35.5091,993.395,,,,
35.5066,992.816,,,,
35.5041,992.237,,,,
35.5016,991.658,,,,
35.4992,991.079,,,,
35.4967,990.501,,,,
35.4942,989.922,,,,
35.4917,989.344,,,,
35.4892,988.766,,,,
35.4867,988.188,,,,
35.4842,987.609,,,,
35.4817,987.031,,,,
35.4792,986.453,,,,
35.4767,985.876,,,,
35.4742,985.298,,,,
35.4717,984.72,,,,
35.4692,984.143,,,,
35.4667,983.565,,,,
35.4642,982.988,,,,
35.4617,982.41,,,,
35.4593,981.833,,,,
35.4568,981.256,,,,
35.4543,980.679,,,,
35.4518,980.102,,,,
35.4493,979.525,,,,
35.4468,978.948,,,,
35.4443,978.372,,,,
35.4418,977.795,,,,
35.4393,977.219,,,,
35.4368,976.642,,,,
35.4343,976.066,,,,
35.4318,975.49,,,,
35.4293,974.913,,,,
35.4268,974.337,,,,
35.4243,973.761,,,,
35.4218,973.185,,,,
35.4193,972.61,,,,
35.4169,972.034,,,,
35.4144,971.458,,,,
35.4119,970.883,,,,
35.4094,970.307,,,,
35.4069,969.732,,,,
35.4044,969.157,,,,
35.4019,968.582,,,,
35.3994,968.007,,,,
35.3969,967.432,,,,
35.3944,966.857,,,,
35.3919,966.282,,,,
35.3894,965.707,,,,
35.3869,965.132,,,,
35.3844,964.558,,,,
35.3819,963.983,,,,
35.3795,963.409,,,,
35.377,962.835,,,,
35.3745,962.261,,,,
35.372,961.686,,,,
35.3695,961.112,,,,
35.367,960.539,,,,
35.3645,959.965,,,,
35.362,959.391,,,,
35.3595,958.817,,,,
35.357,958.244,,,,
35.3545,957.67,,,,
35.352,957.097,,,,
35.3495,956.524,,,,
35.347,955.95,,,,
35.3445,955.377,,,,
35.342,954.804,,,,
35.3396,954.231,,,,
35.3371,953.658,,,,
35.3346,953.086,,,,
35.3321,952.513,,,,
35.3296,951.94,,,,
35.3271,951.368,,,,
35.3246,950.796,,,,
35.3221,950.223,,,,
35.3196,949.651,,,,
35.3171,949.079,,,,
35.3146,948.507,,,,
35.3121,947.935,,,,
35.3096,947.363,,,,
35.3071,946.791,,,,
35.3046,946.22,,,,
35.3021,945.648,,,,
35.2996,945.076,,,,
35.2972,944.505,,,,
35.2947,943.934,,,,
35.2922,943.362,,,,
35.2897,942.791,,,,
35.2872,942.22,,,,
35.2847,941.649,,,,
35.2822,941.078,,,,
35.2797,940.508,,,,
35.2772,939.937,,,,
35.2747,939.366,,,,
35.2722,938.796,,,,
35.2697,938.225,,,,
35.2672,937.655,,,,
35.2647,937.085,,,,
35.2622,936.515,,,,
35.2598,935.944,,,,
35.2573,935.374,,,,
35.2548,934.805,,,,
35.2523,934.235,,,,
35.2498,933.665,,,,
35.2473,933.095,,,,
35.2448,932.526,,,,
35.2423,931.956,,,,
35.2398,931.387,,,,
35.2373,930.818,,,,
35.2348,930.249,,,,
35.2323,929.68,,,,
35.2298,929.111,,,,
35.2273,928.542,,,,
35.2248,927.973,,,,
35.2223,927.404,,,,
35.2199,926.835,,,,
35.2174,926.267,,,,
35.2149,925.698,,,,
35.2124,925.13,,,,
35.2099,924.562,,,,
35.2074,923.994,,,,
35.2049,923.425,,,,
35.2024,922.857,,,,
35.1999,922.29,,,,
35.1974,921.722,,,,
35.1949,921.154,,,,
35.1924,920.586,,,,
35.1899,920.019,,,,
35.1874,919.451,,,,
35.1849,918.884,,,,
35.1824,918.317,,,,
35.1799,917.749,,,,
35.1775,917.182,,,,
35.175,916.615,,,,
35.1725,916.048,,,,
35.17,915.481,,,,
35.1675,914.915,,,,
35.165,914.348,,,,
35.1625,913.781,,,,
35.16,913.215,,,,
35.1101,901.889,,,,
35.0601,890.598,,,,
35.0102,879.344,,,,
34.9602,868.126,,,,
34.9103,856.944,,,,
34.8603,845.798,,,,
34.8104,834.689,,,,
34.7605,823.616,,,,
34.7105,812.58,,,,
34.6606,801.579,,,,
34.6106,790.616,,,,
34.5607,779.689,,,,
34.5107,768.798,,,,
34.4608,757.945,,,,
34.4109,747.128,,,,
34.3609,736.348,,,,
34.311,725.606,,,,
34.261,714.9,,,,
34.2111,704.231,,,,
34.1611,693.6,,,,
34.1112,683.006,,,,
34.0612,672.45,,,,
34.0113,661.931,,,,
33.9614,651.45,,,,
33.9114,641.007,,,,
33.8615,630.601,,,,
33.8115,620.234,,,,
33.7616,609.905,,,,
33.7116,599.615,,,,
33.6617,589.362,,,,
33.6118,579.149,,,,
33.5618,568.974,,,,
33.5119,558.839,,,,
33.4619,548.742,,,,
33.412,538.685,,,,
33.362,528.667,,,,
33.3121,518.689,,,,
33.2622,508.751,,,,
33.2122,498.853,,,,
33.1623,488.995,,,,
33.1123,479.178,,,,
33.0624,469.402,,,,
33.0124,459.666,,,,
32.9625,449.972,,,,
32.9126,440.32,,,,
32.8626,430.709,,,,
32.8127,421.141,,,,
32.7627,411.614,,,,
32.7128,402.131,,,,
32.6628,392.691,,,,
32.6129,383.294,,,,
32.563,373.94,,,,
32.513,364.631,,,,
32.4631,355.367,,,,
32.4131,346.147,,,,
32.3632,336.973,,,,
32.3132,327.845,,,,
32.2633,318.763,,,,
32.2134,309.728,,,,
32.1634,300.74,,,,
32.1135,291.8,,,,
32.0635,282.908,,,,
32.0136,274.066,,,,
31.9636,265.273,,,,
31.9137,256.531,,,,
31.8637,247.84,,,,
31.8138,239.201,,,,
31.7639,230.615,,,,
31.7139,222.083,,,,
31.664,213.605,,,,
31.614,205.182,,,,
31.5641,196.817,,,,
31.5141,188.509,,,,
31.4642,180.26,,,,
31.4143,172.072,,,,
31.3643,163.945,,,,
31.3144,155.882,,,,
31.2644,147.884,,,,
31.2145,139.952,,,,
31.1645,132.09,,,,
31.1146,124.298,,,,
31.0647,116.58,,,,
31.0147,108.938,,,,
30.9648,101.376,,,,
30.9148,93.8952,,,,
30.8649,86.5011,,,,
30.8149,79.1975,,,,
30.765,71.9894,,,,
30.7151,64.8825,,,,
30.6651,57.8837,,,,
30.6152,51.0008,,,,
30.5652,44.2438,,,,
30.5153,37.625,,,,
30.4653,31.1598,,,,
30.4154,24.8692,,,,
30.3655,18.7825,,,,
30.3155,12.9441,,,,
30.2656,7.43116,,,,
30.2156,2.41978,,,,
